onset	duration	experiment_name	sub	ses	clock_information	datafile_basename	display_refreshrate	experiment_version	group	randomseed	runtime_capabilities	runtime_version	runtimeversionexpected	session_date	session_start_date_time_utc	session_time	studio_version	block	fixation2trs_durationerror	fixation2trs_offsetdelay	fixation2trs_offsettime	fixation2trs_onsetdelay	fixation2trs_onsettime	fixation2trs_onsettoonsettime	goodwork_durationerror	goodwork_finishtime	goodwork_onsetdelay	goodwork_onsettime	goodwork_onsettoonsettime	procedure_block	runlist	runlist_cycle	runlist_sample	running_block	trial	condition	interblockinterval_duration	interblockinterval_durationerror	interblockinterval_finishtime	interblockinterval_offsetdelay	interblockinterval_offsettime	interblockinterval_onsetdelay	interblockinterval_onsettime	interblockinterval_onsettoonsettime	procedure_trial	run1blocklist	run1blocklist_cycle	run1blocklist_sample	run3blocklist	run3blocklist_cycle	run3blocklist_sample	run4blocklist	run4blocklist_cycle	run4blocklist_sample	running_trial	subtrial	a1highlargeedblocklist	a1highlargeedblocklist_cycle	a1highlargeedblocklist_sample	a3highlargeedblocklist	a3highlargeedblocklist_cycle	a3highlargeedblocklist_sample	a4highlargeedblocklist	a4highlargeedblocklist_cycle	a4highlargeedblocklist_sample	b1highsmalledblocklist	b1highsmalledblocklist_cycle	b1highsmalledblocklist_sample	b3highsmalledblocklist	b3highsmalledblocklist_cycle	b3highsmalledblocklist_sample	b4highsmalledblocklist	b4highsmalledblocklist_cycle	b4highsmalledblocklist_sample	c1lowlargeedblocklist	c1lowlargeedblocklist_cycle	c1lowlargeedblocklist_sample	c3lowlargeedblocklist	c3lowlargeedblocklist_cycle	c3lowlargeedblocklist_sample	c4lowlargeedblocklist	c4lowlargeedblocklist_cycle	c4lowlargeedblocklist_sample	d1lowsmalledblocklist	d1lowsmalledblocklist_cycle	d1lowsmalledblocklist_sample	d3lowsmalledblocklist	d3lowsmalledblocklist_cycle	d3lowsmalledblocklist_sample	d4lowsmalledblocklist	d4lowsmalledblocklist_cycle	d4lowsmalledblocklist_sample	e1officelargeblocklist	e1officelargeblocklist_cycle	e1officelargeblocklist_sample	e3officelargeblocklist	e3officelargeblocklist_cycle	e3officelargeblocklist_sample	e4officelargeblocklist	e4officelargeblocklist_cycle	e4officelargeblocklist_sample	f1officesmallblocklist	f1officesmallblocklist_cycle	f1officesmallblocklist_sample	f3officesmallblocklist	f3officesmallblocklist_cycle	f3officesmallblocklist_sample	f4officesmallblocklist	f4officesmallblocklist_cycle	f4officesmallblocklist_sample	filename	isi_duration	isi_durationerror	isi_finishtime	isi_onsetdelay	isi_onsettime	isi_onsettoonsettime	procedure_subtrial	running_subtrial	stimslide_duration	stimslide_durationerror	stimslide_finishtime	stimslide_offsetdelay	stimslide_offsettime	stimslide_onsetdelay	stimslide_onsettime	stimslide_onsettoonsettime	stimslide_resp	stimslide_rt	stimslide_rttime	onset_unrounded
4	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	F4_01.jpg	500.0	0.0	472275.0	0.0	472275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	469775.0	0.0	469775.0	0.0	469775.0	2500.0	n/a	0.0	0.0	4.0
7	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	F4_02.jpg	500.0	0.0	475275.0	0.0	475275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	472775.0	0.0	472775.0	0.0	472775.0	2500.0	d	1139.0	473914.0	7.0
10	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	F4_03.jpg	500.0	0.0	478275.0	0.0	478275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	475775.0	0.0	475775.0	0.0	475775.0	2500.0	d	763.0	476538.0	10.0
13	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	F4_04.jpg	500.0	0.0	481275.0	0.0	481275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	478775.0	0.0	478775.0	0.0	478775.0	2500.0	d	1139.0	479914.0	13.0
16	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	5.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.0	1.0	5.0	F4_05.jpg	500.0	0.0	484275.0	0.0	484275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	481775.0	0.0	481775.0	0.0	481775.0	2500.0	d	1003.0	482778.0	16.0
19	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	1.0	OfficeSmall	8000.0	0.0	487775.0	0.0	487775.0	0.0	487775.0	0.0	F4OfficeSmallBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	Run4BlockList	6.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.0	1.0	6.0	F4_06.jpg	500.0	0.0	487275.0	0.0	487275.0	0.0	TrialProc1	F4OfficeSmallBlockList	2500.0	0.0	484775.0	0.0	484775.0	0.0	484775.0	2500.0	c	1203.0	485978.0	19.0
30	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	1.0	1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_01.jpg	500.0	0.0	498275.0	0.0	498275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	495775.0	0.0	495775.0	0.0	495775.0	2500.0	d	1595.0	497370.0	30.0
33	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_02.jpg	500.0	0.0	501275.0	0.0	501275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	498775.0	0.0	498775.0	0.0	498775.0	2500.0	d	1099.0	499874.0	33.0
36	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.0	1.0	3.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_03.jpg	500.0	0.0	504275.0	0.0	504275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	501775.0	0.0	501775.0	0.0	501775.0	2500.0	d	587.0	502362.0	36.0
39	2.5	000_R01_VA_allProc	112	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3020390</Frequency><Timestamp dt:dt=""r8"">4935492972584</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-11T14:24:16Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	000_R01_VA_allProc-112-1	60.001	1.0.0.229	1	576146689	Professional	2.0.10.356	2.0.10.356	08-11-2021	8/11/2021 2:24:16 PM	10:24:16	2.0.10.252	3	0.0	0.0	465775.0	24.0	465775.0	4000.0	-999999.0	628696.0	0.0	625773.0	0.0	Run4Proc	3	1	3	RunList	2.0	HighSmallED	8000.0	0.0	513775.0	0.0	513775.0	0.0	513775.0	0.0	B4HighSmallEDBlockProc	n/a	n/a	n/a	n/a	n/a	n/a	2.0	1.0	2.0	Run4BlockList	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.0	1.0	4.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	B4_04.jpg	500.0	0.0	507275.0	0.0	507275.0	0.0	TrialProc1	B4HighSmallEDBlockList	2500.0	0.0	504775.0	0.0	504775.0	0.0	504775.0	2500.0	d	891.0	505666.0	39.0
